Metadata_Source,Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_JCP2022
broad,2022_11_28_Batch1,BR00135664,E12,BRD-K49668410-001-20-9
broad,2022_11_28_Batch1,BR00135664,E13,BRD-A31095847-001-03-9
broad,2022_11_28_Batch1,BR00135664,E14,BRD-K03601870-001-02-9
broad,2022_11_28_Batch1,BR00135664,E15,BRD-K98384930-001-02-9
broad,2022_11_28_Batch1,BR00135664,E16,BRD-K84986517-001-02-9
broad,2022_11_28_Batch1,BR00135664,E17,BRD-K35189033-001-31-1
broad,2022_11_28_Batch1,BR00135664,E18,BRD-K09757388-065-05-9
broad,2022_11_28_Batch1,BR00135664,E19,BRD-K74057164-001-01-6
broad,2022_11_28_Batch1,BR00135664,E20,BRD-A65671304-001-09-9
broad,2022_11_28_Batch1,BR00135664,E21,BRD-K26801045-001-02-9
broad,2022_11_28_Batch1,BR00135664,E22,BRD-K55375480-236-04-9
broad,2022_11_28_Batch1,BR00135664,E23,control
broad,2022_11_28_Batch1,BR00135664,E24,control
broad,2022_11_28_Batch1,BR00135664,F01,control
broad,2022_11_28_Batch1,BR00135664,F02,control
broad,2022_11_28_Batch1,BR00135664,F03,BRD-K97045029-001-07-9
broad,2022_11_28_Batch1,BR00135664,F04,BRD-K39252998-003-03-9
broad,2022_11_28_Batch1,BR00135664,F05,BRD-A48261811-001-09-9
broad,2022_11_28_Batch1,BR00135664,F06,BRD-K20482099-001-12-9
broad,2022_11_28_Batch1,BR00135664,F07,BRD-K96153583-001-06-9
broad,2022_11_28_Batch1,BR00135664,F08,BRD-K36796419-011-03-9
broad,2022_11_28_Batch1,BR00135664,F09,BRD-K82795137-001-29-9
broad,2022_11_28_Batch1,BR00135664,F10,BRD-K82960980-236-05-9
broad,2022_11_28_Batch1,BR00135664,F11,BRD-K76011241-011-04-9
broad,2022_11_28_Batch1,BR00135664,F12,BRD-K51040301-001-03-9
broad,2022_11_28_Batch1,BR00135664,F13,BRD-K78513633-001-17-9
broad,2022_11_28_Batch1,BR00135664,F14,BRD-K57041787-001-03-9
broad,2022_11_28_Batch1,BR00135664,F15,BRD-K23566484-001-16-9
broad,2022_11_28_Batch1,BR00135664,F16,BRD-K10207760-236-13-9
broad,2022_11_28_Batch1,BR00135664,F17,BRD-K86882815-001-06-9
broad,2022_11_28_Batch1,BR00135664,F18,BRD-K00003661-003-01-9
broad,2022_11_28_Batch1,BR00135664,F19,BRD-K19388745-003-01-7
broad,2022_11_28_Batch1,BR00135664,F20,BRD-K23976833-001-02-9
broad,2022_11_28_Batch1,BR00135664,F21,BRD-K17498618-344-04-9
broad,2022_11_28_Batch1,BR00135664,F22,BRD-K89208535-050-02-9
broad,2022_11_28_Batch1,BR00135664,F23,control
broad,2022_11_28_Batch1,BR00135664,F24,control
broad,2022_11_28_Batch1,BR00135664,G01,control
broad,2022_11_28_Batch1,BR00135664,G02,control
broad,2022_11_28_Batch1,BR00135664,G03,BRD-K43230258-001-01-4
broad,2022_11_28_Batch1,BR00135664,G04,BRD-K00003705-001-01-9
broad,2022_11_28_Batch1,BR00135664,G05,BRD-K65146499-001-29-9
broad,2022_11_28_Batch1,BR00135664,G06,BRD-K92107055-001-02-9
broad,2022_11_28_Batch1,BR00135664,G07,BRD-K90868879-001-04-9
broad,2022_11_28_Batch1,BR00135664,G08,BRD-K72167406-001-06-9
broad,2022_11_28_Batch1,BR00135664,G09,BRD-K67463151-001-02-9
broad,2022_11_28_Batch1,BR00135664,G10,BRD-K47827687-001-04-9
broad,2022_11_28_Batch1,BR00135664,G11,BRD-K53318339-001-27-9
broad,2022_11_28_Batch1,BR00135664,G12,BRD-K52756523-001-31-9
broad,2022_11_28_Batch1,BR00135664,G13,BRD-A97739905-001-29-9
broad,2022_11_28_Batch1,BR00135664,G14,BRD-K79315489-001-09-9
broad,2022_11_28_Batch1,BR00135664,G15,BRD-K85337334-004-03-9
broad,2022_11_28_Batch1,BR00135664,G16,BRD-K81130846-001-18-9
broad,2022_11_28_Batch1,BR00135664,G17,BRD-A10131665-001-03-8
broad,2022_11_28_Batch1,BR00135664,G18,BRD-K43106192-320-12-9
broad,2022_11_28_Batch1,BR00135664,G19,BRD-K94882685-003-10-0
broad,2022_11_28_Batch1,BR00135664,G20,BRD-K03319035-003-18-9
broad,2022_11_28_Batch1,BR00135664,G21,BRD-K24697665-001-02-2
broad,2022_11_28_Batch1,BR00135664,G22,BRD-A59303141-001-11-9
broad,2022_11_28_Batch1,BR00135664,G23,control
broad,2022_11_28_Batch1,BR00135664,G24,control
broad,2022_11_28_Batch1,BR00135664,H01,control
broad,2022_11_28_Batch1,BR00135664,H02,control
broad,2022_11_28_Batch1,BR00135664,H03,BRD-K34341643-001-02-9
broad,2022_11_28_Batch1,BR00135664,H04,BRD-K97428065-001-02-9
broad,2022_11_28_Batch1,BR00135664,H05,BRD-K99946902-001-09-9
broad,2022_11_28_Batch1,BR00135664,H06,BRD-K13112821-001-19-9
broad,2022_11_28_Batch1,BR00135664,H07,BRD-K44091963-001-04-9
broad,2022_11_28_Batch1,BR00135664,H08,BRD-K14965640-001-14-9
broad,2022_11_28_Batch1,BR00135664,H09,BRD-K47407372-001-19-9
broad,2022_11_28_Batch1,BR00135664,H10,BRD-K01826729-003-06-9
broad,2022_11_28_Batch1,BR00135664,H11,BRD-K47780086-001-10-9
broad,2022_11_28_Batch1,BR00135664,H12,BRD-K16444452-001-12-9
broad,2022_11_28_Batch1,BR00135664,H13,BRD-K47886988-001-24-9
broad,2022_11_28_Batch1,BR00135664,H14,BRD-K81644801-001-08-9
broad,2022_11_28_Batch1,BR00135664,H15,BRD-K39983086-001-08-9
broad,2022_11_28_Batch1,BR00135664,H16,BRD-K01825817-003-02-9
broad,2022_11_28_Batch1,BR00135664,H17,BRD-K72903603-001-27-9
broad,2022_11_28_Batch1,BR00135664,H18,BRD-K79254416-001-31-9
broad,2022_11_28_Batch1,BR00135664,H19,BRD-K19462402-003-25-9
broad,2022_11_28_Batch1,BR00135664,H20,BRD-K59670716-001-20-9
broad,2022_11_28_Batch1,BR00135664,H21,BRD-K44004064-001-08-9
broad,2022_11_28_Batch1,BR00135664,H22,BRD-K00004287-003-01-9
broad,2022_11_28_Batch1,BR00135664,H23,control
broad,2022_11_28_Batch1,BR00135664,H24,control
broad,2022_11_28_Batch1,BR00135664,I01,control
broad,2022_11_28_Batch1,BR00135664,I02,control
broad,2022_11_28_Batch1,BR00135664,I03,BRD-K05638300-001-02-0
broad,2022_11_28_Batch1,BR00135664,I04,BRD-K15380626-046-02-9
broad,2022_11_28_Batch1,BR00135664,I05,BRD-A01563671-001-03-9
broad,2022_11_28_Batch1,BR00135664,I06,BRD-K08177763-001-05-9
broad,2022_11_28_Batch1,BR00135664,I07,BRD-K34888156-001-12-9
broad,2022_11_28_Batch1,BR00135664,I08,BRD-K84253429-001-06-9
broad,2022_11_28_Batch1,BR00135664,I09,BRD-K10706131-046-06-9
broad,2022_11_28_Batch1,BR00135664,I10,BRD-K23414042-236-05-9
broad,2022_11_28_Batch1,BR00135664,I11,BRD-K45916615-066-04-9
broad,2022_11_28_Batch1,BR00135664,I12,BRD-K10852020-001-07-9
broad,2022_11_28_Batch1,BR00135664,I13,BRD-K82244583-001-02-9
broad,2022_11_28_Batch1,BR00135664,I14,BRD-K90885812-004-25-9
broad,2022_11_28_Batch1,BR00135664,I15,BRD-A84687895-001-05-9
broad,2022_11_28_Batch1,BR00135664,I16,BRD-K59866480-001-09-9
broad,2022_11_28_Batch1,BR00135664,I17,BRD-K37694030-003-12-7
broad,2022_11_28_Batch1,BR00135664,I18,BRD-K14127446-005-23-9
broad,2022_11_28_Batch1,BR00135664,I19,BRD-K28224173-001-03-9
broad,2022_11_28_Batch1,BR00135664,I20,BRD-K51956333-003-04-9
broad,2022_11_28_Batch1,BR00135664,I21,BRD-K92490248-001-06-6
broad,2022_11_28_Batch1,BR00135664,I22,BRD-K07712545-001-02-9
broad,2022_11_28_Batch1,BR00135664,I23,control
broad,2022_11_28_Batch1,BR00135664,I24,control
broad,2022_11_28_Batch1,BR00135664,J01,control
broad,2022_11_28_Batch1,BR00135664,J02,control
broad,2022_11_28_Batch1,BR00135664,J03,BRD-K98174813-001-26-9
broad,2022_11_28_Batch1,BR00135664,J04,BRD-A83937277-001-12-9
broad,2022_11_28_Batch1,BR00135664,J05,BRD-K95763993-001-20-9
broad,2022_11_28_Batch1,BR00135664,J06,BRD-K37249724-001-24-0
broad,2022_11_28_Batch1,BR00135664,J07,BRD-A90926615-001-03-9
broad,2022_11_28_Batch1,BR00135664,J08,BRD-K71799949-001-35-6
broad,2022_11_28_Batch1,BR00135664,J09,BRD-K90630139-003-06-9
broad,2022_11_28_Batch1,BR00135664,J10,BRD-A90799790-001-16-5
broad,2022_11_28_Batch1,BR00135664,J11,BRD-K07220430-001-20-9
broad,2022_11_28_Batch1,BR00135664,J12,BRD-K36927236-001-30-0
broad,2022_11_28_Batch1,BR00135664,J13,BRD-K40645748-003-17-9
broad,2022_11_28_Batch1,BR00135664,J14,BRD-K37991163-050-18-4
broad,2022_11_28_Batch1,BR00135664,J15,BRD-A88684804-001-05-9
broad,2022_11_28_Batch1,BR00135664,J16,BRD-K35559145-050-08-5
broad,2022_11_28_Batch1,BR00135664,J17,BRD-K96862998-001-17-9
broad,2022_11_28_Batch1,BR00135664,J18,BRD-A91444184-300-01-9
broad,2022_11_28_Batch1,BR00135664,J19,BRD-K60240222-001-02-9
broad,2022_11_28_Batch1,BR00135664,J20,BRD-A75838038-001-01-4
broad,2022_11_28_Batch1,BR00135664,J21,BRD-K48617017-003-14-9
broad,2022_11_28_Batch1,BR00135664,J22,BRD-K56614220-001-21-6
broad,2022_11_28_Batch1,BR00135664,J23,control
broad,2022_11_28_Batch1,BR00135664,J24,control
broad,2022_11_28_Batch1,BR00135664,K01,control
broad,2022_11_28_Batch1,BR00135664,K02,control
broad,2022_11_28_Batch1,BR00135664,K03,BRD-K66876909-001-11-8
broad,2022_11_28_Batch1,BR00135664,K04,BRD-K36524108-065-07-3
broad,2022_11_28_Batch1,BR00135664,K05,BRD-K21361524-001-04-9
broad,2022_11_28_Batch1,BR00135664,K06,BRD-K56810756-001-08-9
broad,2022_11_28_Batch1,BR00135664,K07,BRD-A42759514-001-23-9
broad,2022_11_28_Batch1,BR00135664,K08,BRD-A98990573-001-02-9
broad,2022_11_28_Batch1,BR00135664,K09,BRD-K78431006-001-21-9
broad,2022_11_28_Batch1,BR00135664,K10,BRD-K00003637-003-01-9
broad,2022_11_28_Batch1,BR00135664,K11,BRD-A94624445-236-19-9
broad,2022_11_28_Batch1,BR00135664,K12,BRD-K92611362-003-03-9
broad,2022_11_28_Batch1,BR00135664,K13,BRD-K00003616-001-01-9
broad,2022_11_28_Batch1,BR00135664,K14,BRD-K14993104-001-06-9
broad,2022_11_28_Batch1,BR00135664,K15,BRD-K00003607-003-01-9
broad,2022_11_28_Batch1,BR00135664,K16,BRD-K76600340-001-06-9
broad,2022_11_28_Batch1,BR00135664,K17,BRD-K73529671-001-05-9
broad,2022_11_28_Batch1,BR00135664,K18,BRD-K13249881-001-05-9
broad,2022_11_28_Batch1,BR00135664,K19,BRD-K93461745-003-26-9
broad,2022_11_28_Batch1,BR00135664,K20,BRD-K17518951-001-14-9
broad,2022_11_28_Batch1,BR00135664,K21,BRD-K62050508-001-01-0
broad,2022_11_28_Batch1,BR00135664,K22,BRD-K11399644-003-19-9
broad,2022_11_28_Batch1,BR00135664,K23,control
broad,2022_11_28_Batch1,BR00135664,K24,control
broad,2022_11_28_Batch1,BR00135664,L01,control
broad,2022_11_28_Batch1,BR00135664,L02,control
broad,2022_11_28_Batch1,BR00135664,L03,BRD-K21565985-003-24-9
broad,2022_11_28_Batch1,BR00135664,L04,BRD-K51143828-003-03-1
broad,2022_11_28_Batch1,BR00135664,L05,BRD-K94720315-001-11-9
broad,2022_11_28_Batch1,BR00135664,L06,BRD-K33623053-304-02-5
broad,2022_11_28_Batch1,BR00135664,L07,BRD-K01827286-340-05-9
broad,2022_11_28_Batch1,BR00135664,L08,BRD-M00027711-447-01-9
broad,2022_11_28_Batch1,BR00135664,L09,BRD-K75923785-003-03-9
broad,2022_11_28_Batch1,BR00135664,L10,BRD-K52523550-001-01-5
broad,2022_11_28_Batch1,BR00135664,L11,BRD-K83551379-001-03-9
broad,2022_11_28_Batch1,BR00135664,L12,BRD-A14577621-001-01-5
broad,2022_11_28_Batch1,BR00135664,L13,BRD-A28887267-001-20-9
broad,2022_11_28_Batch1,BR00135664,L14,BRD-A25619068-003-03-4
broad,2022_11_28_Batch1,BR00135664,L15,BRD-K82343404-003-06-9
broad,2022_11_28_Batch1,BR00135664,L16,BRD-A44971162-001-02-7
broad,2022_11_28_Batch1,BR00135664,L17,BRD-K62213621-001-03-9
broad,2022_11_28_Batch1,BR00135664,L18,BRD-A25988899-001-01-6
broad,2022_11_28_Batch1,BR00135664,L19,BRD-K89375097-300-09-9
broad,2022_11_28_Batch1,BR00135664,L20,BRD-K72533376-001-01-2
broad,2022_11_28_Batch1,BR00135664,L21,BRD-K77597856-003-03-9
broad,2022_11_28_Batch1,BR00135664,L22,BRD-A23124853-001-01-4
broad,2022_11_28_Batch1,BR00135664,L23,control
broad,2022_11_28_Batch1,BR00135664,L24,control
broad,2022_11_28_Batch1,BR00135664,M01,control
broad,2022_11_28_Batch1,BR00135664,M02,control
broad,2022_11_28_Batch1,BR00135664,M03,BRD-K74339692-001-01-9
broad,2022_11_28_Batch1,BR00135664,M04,BRD-K36474365-001-09-9
broad,2022_11_28_Batch1,BR00135664,M05,BRD-K83597974-003-23-9
broad,2022_11_28_Batch1,BR00135664,M06,BRD-K88052444-001-10-9
broad,2022_11_28_Batch1,BR00135664,M07,BRD-K79926543-001-09-9
broad,2022_11_28_Batch1,BR00135664,M08,BRD-A91448670-001-08-9
broad,2022_11_28_Batch1,BR00135664,M09,BRD-K01825125-066-05-9
broad,2022_11_28_Batch1,BR00135664,M10,BRD-K89210380-001-15-9
broad,2022_11_28_Batch1,BR00135664,M11,BRD-K99964838-001-15-9
broad,2022_11_28_Batch1,BR00135664,M12,BRD-K96282009-001-12-9
broad,2022_11_28_Batch1,BR00135664,M13,BRD-A97479839-001-14-9
broad,2022_11_28_Batch1,BR00135664,M14,BRD-K92844263-001-12-9
broad,2022_11_28_Batch1,BR00135664,M15,BRD-K96177243-002-04-9
broad,2022_11_28_Batch1,BR00135664,M16,BRD-K88308881-001-08-9
broad,2022_11_28_Batch1,BR00135664,M17,BRD-K46692793-004-02-9
broad,2022_11_28_Batch1,BR00135664,M18,BRD-K59632282-001-04-9
broad,2022_11_28_Batch1,BR00135664,M19,BRD-K45300898-015-05-9
broad,2022_11_28_Batch1,BR00135664,M20,BRD-A19958636-001-05-9
broad,2022_11_28_Batch1,BR00135664,M21,BRD-K36234266-001-10-6
broad,2022_11_28_Batch1,BR00135664,M22,BRD-K58010567-003-04-9
broad,2022_11_28_Batch1,BR00135664,M23,control
broad,2022_11_28_Batch1,BR00135664,M24,control
broad,2022_11_28_Batch1,BR00135664,N01,control
broad,2022_11_28_Batch1,BR00135664,N02,control
broad,2022_11_28_Batch1,BR00135664,N03,BRD-K91740057-001-21-9
broad,2022_11_28_Batch1,BR00135664,N04,BRD-K12994359-001-18-4
broad,2022_11_28_Batch1,BR00135664,N05,BRD-K29392254-236-05-9
broad,2022_11_28_Batch1,BR00135664,N06,BRD-A91008255-003-24-8
broad,2022_11_28_Batch1,BR00135664,N07,BRD-K93201765-236-02-9
broad,2022_11_28_Batch1,BR00135664,N08,BRD-A23970436-236-04-2
broad,2022_11_28_Batch1,BR00135664,N09,BRD-K29918010-003-05-9
broad,2022_11_28_Batch1,BR00135664,N10,BRD-K30577245-001-05-0
broad,2022_11_28_Batch1,BR00135664,N11,BRD-K73541271-001-04-9
broad,2022_11_28_Batch1,BR00135664,N12,BRD-K47318833-001-04-9
broad,2022_11_28_Batch1,BR00135664,N13,BRD-K66019333-096-03-9
broad,2022_11_28_Batch1,BR00135664,N14,BRD-K01826541-003-08-9
broad,2022_11_28_Batch1,BR00135664,N15,BRD-K68558722-001-05-9
broad,2022_11_28_Batch1,BR00135664,N16,BRD-K57886322-001-18-9
broad,2022_11_28_Batch1,BR00135664,N17,BRD-K45086103-001-17-9
broad,2022_11_28_Batch1,BR00135664,N18,BRD-K93779381-001-02-9
broad,2022_11_28_Batch1,BR00135664,N19,BRD-K13800121-001-03-9
broad,2022_11_28_Batch1,BR00135664,N20,BRD-K00003654-304-01-9
broad,2022_11_28_Batch1,BR00135664,N21,BRD-K38704569-001-18-9
broad,2022_11_28_Batch1,BR00135664,N22,BRD-K02867583-300-15-9
broad,2022_11_28_Batch1,BR00135664,N23,control
broad,2022_11_28_Batch1,BR00135664,N24,control
broad,2022_11_28_Batch1,BR00135664,O01,control
broad,2022_11_28_Batch1,BR00135664,O02,control
broad,2022_11_28_Batch1,BR00135664,O03,BRD-K66788707-001-17-6
broad,2022_11_28_Batch1,BR00135664,O04,BRD-K00003683-001-01-9
broad,2022_11_28_Batch1,BR00135664,O05,BRD-K00003551-050-01-9
broad,2022_11_28_Batch1,BR00135664,O06,BRD-K82143716-001-30-9
broad,2022_11_28_Batch1,BR00135664,O07,BRD-K93546328-236-03-9
broad,2022_11_28_Batch1,BR00135664,O08,BRD-K81128206-003-25-9
broad,2022_11_28_Batch1,BR00135664,O09,BRD-K23067689-001-04-9
broad,2022_11_28_Batch1,BR00135664,O10,BRD-K17223896-001-11-9
broad,2022_11_28_Batch1,BR00135664,O11,BRD-K88172511-003-22-9
broad,2022_11_28_Batch1,BR00135664,O12,BRD-K74190368-001-08-9
broad,2022_11_28_Batch1,BR00135664,O13,BRD-A61793559-001-17-9
broad,2022_11_28_Batch1,BR00135664,O14,BRD-K00003699-065-01-9
broad,2022_11_28_Batch1,BR00135664,O15,BRD-K61717546-001-07-9
broad,2022_11_28_Batch1,BR00135664,O16,BRD-K47978074-001-04-9
broad,2022_11_28_Batch1,BR00135664,O17,BRD-K77685957-300-10-9
broad,2022_11_28_Batch1,BR00135664,O18,BRD-K06878038-001-20-9
broad,2022_11_28_Batch1,BR00135664,O19,BRD-K68830460-015-01-5
broad,2022_11_28_Batch1,BR00135664,O20,BRD-A18056626-003-23-9
broad,2022_11_28_Batch1,BR00135664,O21,BRD-A67265925-236-02-6
broad,2022_11_28_Batch1,BR00135664,O22,BRD-K99383816-001-04-9
broad,2022_11_28_Batch1,BR00135664,O23,control
broad,2022_11_28_Batch1,BR00135664,O24,control
broad,2022_11_28_Batch1,BR00135664,P01,control
broad,2022_11_28_Batch1,BR00135664,P02,control
broad,2022_11_28_Batch1,BR00135664,P03,BRD-K77641333-003-30-9
broad,2022_11_28_Batch1,BR00135664,P04,BRD-A61154809-001-18-9
broad,2022_11_28_Batch1,BR00135664,P05,BRD-K76381435-001-09-9
broad,2022_11_28_Batch1,BR00135664,P06,BRD-K89055274-048-24-9
broad,2022_11_28_Batch1,BR00135664,P07,BRD-K64381438-001-04-9
broad,2022_11_28_Batch1,BR00135664,P08,BRD-K38903228-001-14-9
broad,2022_11_28_Batch1,BR00135664,P09,BRD-A08187463-001-14-9
broad,2022_11_28_Batch1,BR00135664,P10,BRD-K01826529-004-11-9
broad,2022_11_28_Batch1,BR00135664,P11,BRD-K52959329-238-02-9
broad,2022_11_28_Batch1,BR00135664,P12,BRD-K00005140-065-02-9
broad,2022_11_28_Batch1,BR00135664,P13,BRD-K00002562-001-02-9
broad,2022_11_28_Batch1,BR00135664,P14,BRD-K77251551-304-03-9
broad,2022_11_28_Batch1,BR00135664,P15,BRD-K72215350-001-07-9
broad,2022_11_28_Batch1,BR00135664,P16,BRD-A03216249-003-25-9
broad,2022_11_28_Batch1,BR00135664,P17,BRD-K33457401-001-02-9
broad,2022_11_28_Batch1,BR00135664,P18,BRD-K42260897-001-10-9
broad,2022_11_28_Batch1,BR00135664,P19,BRD-K75037734-003-15-9
broad,2022_11_28_Batch1,BR00135664,P20,BRD-K74913225-001-16-9
broad,2022_11_28_Batch1,BR00135664,P21,BRD-K15916496-001-30-9
broad,2022_11_28_Batch1,BR00135664,P22,BRD-K46654563-238-02-9
broad,2022_11_28_Batch1,BR00135664,P23,control
broad,2022_11_28_Batch1,BR00135664,P24,control
broad,2022_11_28_Batch1,BR00135677,A01,control
broad,2022_11_28_Batch1,BR00135677,A02,control
broad,2022_11_28_Batch1,BR00135677,A03,BRD-K01825118-065-05-9
broad,2022_11_28_Batch1,BR00135677,A04,BRD-K15656090-001-07-3
broad,2022_11_28_Batch1,BR00135677,A05,BRD-K33335792-001-05-9
broad,2022_11_28_Batch1,BR00135677,A06,BRD-A39172021-001-14-5
broad,2022_11_28_Batch1,BR00135677,A07,BRD-K50050533-001-05-9
broad,2022_11_28_Batch1,BR00135677,A08,BRD-K51474575-001-11-2
broad,2022_11_28_Batch1,BR00135677,A09,BRD-K47289124-001-03-9
broad,2022_11_28_Batch1,BR00135677,A10,BRD-A80321291-001-06-5
broad,2022_11_28_Batch1,BR00135677,A11,BRD-K84698278-001-05-9
broad,2022_11_28_Batch1,BR00135677,A12,BRD-A78322124-003-18-1
broad,2022_11_28_Batch1,BR00135677,A13,BRD-K20141153-003-14-9
broad,2022_11_28_Batch1,BR00135677,A14,BRD-K33425534-001-12-5
broad,2022_11_28_Batch1,BR00135677,A15,BRD-K33588785-300-02-9
broad,2022_11_28_Batch1,BR00135677,A16,BRD-K56107812-001-01-7
broad,2022_11_28_Batch1,BR00135677,A17,BRD-K34469523-065-04-9
broad,2022_11_28_Batch1,BR00135677,A18,BRD-A38706605-001-01-2
broad,2022_11_28_Batch1,BR00135677,A19,BRD-K44942188-001-10-9
broad,2022_11_28_Batch1,BR00135677,A20,BRD-A43671941-003-11-9
broad,2022_11_28_Batch1,BR00135677,A21,BRD-K00004639-001-01-9
broad,2022_11_28_Batch1,BR00135677,A22,BRD-K68693535-001-03-4
broad,2022_11_28_Batch1,BR00135677,A23,control
broad,2022_11_28_Batch1,BR00135677,A24,control
broad,2022_11_28_Batch1,BR00135677,B01,control
broad,2022_11_28_Batch1,BR00135677,B02,control
broad,2022_11_28_Batch1,BR00135677,B03,BRD-K00003655-001-01-9
broad,2022_11_28_Batch1,BR00135677,B04,BRD-K79711234-001-20-9
broad,2022_11_28_Batch1,BR00135677,B05,BRD-K25394294-001-16-9
broad,2022_11_28_Batch1,BR00135677,B06,BRD-K24219278-001-02-9
broad,2022_11_28_Batch1,BR00135677,B07,BRD-K99615199-001-19-9
broad,2022_11_28_Batch1,BR00135677,B08,BRD-K50265942-001-01-2
broad,2022_11_28_Batch1,BR00135677,B09,BRD-K82216340-001-26-9
broad,2022_11_28_Batch1,BR00135677,B10,BRD-A98427211-075-06-1
broad,2022_11_28_Batch1,BR00135677,B11,BRD-K81916719-001-15-9
broad,2022_11_28_Batch1,BR00135677,B12,BRD-A26503646-001-20-9
broad,2022_11_28_Batch1,BR00135677,B13,BRD-K59110290-238-02-9
broad,2022_11_28_Batch1,BR00135677,B14,BRD-K68770713-001-01-8
broad,2022_11_28_Batch1,BR00135677,B15,BRD-K07166362-065-03-9
broad,2022_11_28_Batch1,BR00135677,B16,BRD-K78185697-001-02-5
broad,2022_11_28_Batch1,BR00135677,B17,BRD-K67563174-001-19-9
broad,2022_11_28_Batch1,BR00135677,B18,BRD-K86358349-001-02-0
broad,2022_11_28_Batch1,BR00135677,B19,BRD-K01825594-311-04-9
broad,2022_11_28_Batch1,BR00135677,B20,BRD-K94250879-235-03-9
broad,2022_11_28_Batch1,BR00135677,B21,BRD-K68538666-001-14-9
broad,2022_11_28_Batch1,BR00135677,B22,BRD-K33133047-001-01-8
broad,2022_11_28_Batch1,BR00135677,B23,control
broad,2022_11_28_Batch1,BR00135677,B24,control
broad,2022_11_28_Batch1,BR00135677,C01,control
broad,2022_11_28_Batch1,BR00135677,C02,control
broad,2022_11_28_Batch1,BR00135677,C03,BRD-K01825098-001-02-9
broad,2022_11_28_Batch1,BR00135677,C04,BRD-K39621635-001-09-7
broad,2022_11_28_Batch1,BR00135677,C05,BRD-K80025777-001-05-9
broad,2022_11_28_Batch1,BR00135677,C06,BRD-K96734425-324-01-5
broad,2022_11_28_Batch1,BR00135677,C07,BRD-K40787673-001-07-9
broad,2022_11_28_Batch1,BR00135677,C08,BRD-K13183738-317-10-2
broad,2022_11_28_Batch1,BR00135677,C09,BRD-K16077845-001-08-9
broad,2022_11_28_Batch1,BR00135677,C10,BRD-K01109406-001-04-5
broad,2022_11_28_Batch1,BR00135677,C11,BRD-K73642618-001-14-9
broad,2022_11_28_Batch1,BR00135677,C12,BRD-K89272869-003-01-8
broad,2022_11_28_Batch1,BR00135677,C13,BRD-A22106989-001-08-9
broad,2022_11_28_Batch1,BR00135677,C14,BRD-K35520305-001-17-7
broad,2022_11_28_Batch1,BR00135677,C15,BRD-A79981887-001-17-9
broad,2022_11_28_Batch1,BR00135677,C16,BRD-K94146583-001-01-6
broad,2022_11_28_Batch1,BR00135677,C17,BRD-K94848716-001-12-9
broad,2022_11_28_Batch1,BR00135677,C18,BRD-A09722536-002-19-8
broad,2022_11_28_Batch1,BR00135677,C19,BRD-K76953762-001-09-9
broad,2022_11_28_Batch1,BR00135677,C20,BRD-K09416995-001-44-9
